date,raul,raul_matched,statia_hidrometrica,CA_cm,CI_cm,CP_cm,Qmed_apr_m3_s,diag_H_cm,diag_Q_m3_s,diag_dH_cm,diag_GP,prog_dH_cm,prog_GP,statia_matched,prog_H_cm,prog_Q_m3_s,pct_CA_diag,pct_CI_diag,pct_CP_diag,Q_ratio_diag,Q_ratio_prog,risk_class,prog_error_H_cm,prog_abs_error_H_cm,prog_abs_error_Q_m3_s
2023-04-19,Vedea,vedea,Alexandria,350.0,400.0,475.0,16.8,32.0,10.9,,,,,Alexandria,129.0,4.01,9.142857142857142,8.0,6.7368421052631575,0.6488095238095238,0.23869047619047618,normal,97.0,97.0,6.890000000000001
2023-04-20,Vedea,vedea,Alexandria,210.0,240.0,300.0,56.5,-124.0,58.6,,,,,Alexandria,36.0,15.0,-59.04761904761905,-51.66666666666667,-41.333333333333336,1.0371681415929204,0.26548672566371684,normal,160.0,160.0,43.6
2023-04-21,Vedea,vedea,Alexandria,380.0,500.0,550.0,10.8,128.0,3.86,,,,,Alexandria,-155.0,32.8,33.68421052631579,25.6,23.272727272727273,0.3574074074074074,3.0370370370370368,normal,-283.0,283.0,28.939999999999998
2023-04-22,Vedea,vedea,Alexandria,380.0,500.0,550.0,10.8,128.0,3.86,,,,,Alexandria,128.0,3.86,33.68421052631579,25.6,23.272727272727273,0.3574074074074074,0.3574074074074074,normal,0.0,0.0,0.0
2023-04-23,Vedea,vedea,Alexandria,380.0,500.0,550.0,10.8,127.0,3.7,,,,,Alexandria,128.0,3.86,33.421052631578945,25.4,23.09090909090909,0.34259259259259256,0.3574074074074074,normal,1.0,1.0,0.1599999999999997
2023-04-24,Vedea,vedea,Alexandria,380.0,500.0,550.0,10.8,126.0,3.55,,,,,Alexandria,127.0,3.7,33.1578947368421,25.2,22.90909090909091,0.32870370370370366,0.34259259259259256,normal,1.0,1.0,0.15000000000000036
2023-04-25,Vedea,vedea,Alexandria,380.0,500.0,550.0,10.8,126.0,3.55,,,,,Alexandria,125.0,3.4,33.1578947368421,25.2,22.90909090909091,0.32870370370370366,0.31481481481481477,normal,-1.0,1.0,0.1499999999999999
2023-04-26,Vedea,vedea,Alexandria,380.0,500.0,550.0,10.8,126.0,3.55,,,,,Alexandria,126.0,3.55,33.1578947368421,25.2,22.90909090909091,0.32870370370370366,0.32870370370370366,normal,0.0,0.0,0.0
2023-04-27,Vedea,vedea,Alexandria,380.0,500.0,550.0,10.8,126.0,3.55,,,,,Alexandria,126.0,3.55,33.1578947368421,25.2,22.90909090909091,0.32870370370370366,0.32870370370370366,normal,0.0,0.0,0.0
2023-05-02,Vedea,vedea,Alexandria,380.0,500.0,550.0,7.95,124.0,3.25,,,,,Alexandria,124.0,3.25,32.631578947368425,24.8,22.545454545454547,0.40880503144654085,0.40880503144654085,normal,0.0,0.0,0.0
2023-05-03,Vedea,vedea,Alexandria,380.0,500.0,550.0,7.95,124.0,3.25,,,,,Alexandria,124.0,3.25,32.631578947368425,24.8,22.545454545454547,0.40880503144654085,0.40880503144654085,normal,0.0,0.0,0.0
2023-05-04,Vedea,vedea,Alexandria,380.0,500.0,550.0,7.95,124.0,3.25,,,,,Alexandria,124.0,3.25,32.631578947368425,24.8,22.545454545454547,0.40880503144654085,0.40880503144654085,normal,0.0,0.0,0.0
2023-05-05,Vedea,vedea,Alexandria,380.0,500.0,550.0,7.95,124.0,3.25,,,,,Alexandria,124.0,3.25,32.631578947368425,24.8,22.545454545454547,0.40880503144654085,0.40880503144654085,normal,0.0,0.0,0.0
2023-05-06,Vedea,vedea,Alexandria,380.0,500.0,550.0,7.95,124.0,3.25,,,,,Alexandria,124.0,3.25,32.631578947368425,24.8,22.545454545454547,0.40880503144654085,0.40880503144654085,normal,0.0,0.0,0.0
2023-05-07,Vedea,vedea,Alexandria,380.0,500.0,550.0,7.95,124.0,3.25,,,,,Alexandria,124.0,3.25,32.631578947368425,24.8,22.545454545454547,0.40880503144654085,0.40880503144654085,normal,0.0,0.0,0.0
2023-05-08,Vedea,vedea,Alexandria,380.0,500.0,550.0,7.95,124.0,3.25,,,,,Alexandria,124.0,3.25,32.631578947368425,24.8,22.545454545454547,0.40880503144654085,0.40880503144654085,normal,0.0,0.0,0.0
2023-05-09,Vedea,vedea,Alexandria,380.0,500.0,550.0,7.95,124.0,3.25,,,,,Alexandria,124.0,3.25,32.631578947368425,24.8,22.545454545454547,0.40880503144654085,0.40880503144654085,normal,0.0,0.0,0.0
2023-05-10,Vedea,vedea,Alexandria,380.0,500.0,550.0,7.95,124.0,3.25,,,,,Alexandria,124.0,3.25,32.631578947368425,24.8,22.545454545454547,0.40880503144654085,0.40880503144654085,normal,0.0,0.0,0.0
2023-05-11,Vedea,vedea,Alexandria,380.0,500.0,550.0,7.95,123.0,3.1,,,,,Alexandria,124.0,3.25,32.36842105263158,24.6,22.363636363636363,0.389937106918239,0.40880503144654085,normal,1.0,1.0,0.1499999999999999
2023-05-12,Vedea,vedea,Alexandria,380.0,500.0,550.0,7.95,123.0,3.1,,,,,Alexandria,123.0,3.1,32.36842105263158,24.6,22.363636363636363,0.389937106918239,0.389937106918239,normal,0.0,0.0,0.0
2023-05-13,Vedea,vedea,Alexandria,380.0,500.0,550.0,7.95,123.0,3.1,,,,,Alexandria,123.0,3.1,32.36842105263158,24.6,22.363636363636363,0.389937106918239,0.389937106918239,normal,0.0,0.0,0.0
2023-05-14,Vedea,vedea,Alexandria,380.0,500.0,550.0,7.95,122.0,2.94,,,,,Alexandria,123.0,3.1,32.10526315789474,24.4,22.181818181818183,0.36981132075471695,0.389937106918239,normal,1.0,1.0,0.16000000000000014
2023-05-15,Vedea,vedea,Alexandria,380.0,500.0,550.0,7.95,122.0,2.94,,,,,Alexandria,122.0,2.94,32.10526315789474,24.4,22.181818181818183,0.36981132075471695,0.36981132075471695,normal,0.0,0.0,0.0
2023-05-16,Vedea,vedea,Alexandria,380.0,500.0,550.0,7.95,122.0,2.94,,,,,Alexandria,122.0,2.94,32.10526315789474,24.4,22.181818181818183,0.36981132075471695,0.36981132075471695,normal,0.0,0.0,0.0
2023-05-17,Vedea,vedea,Alexandria,380.0,500.0,550.0,7.95,122.0,2.94,,,,,Alexandria,122.0,2.94,32.10526315789474,24.4,22.181818181818183,0.36981132075471695,0.36981132075471695,normal,0.0,0.0,0.0
2023-05-18,Vedea,vedea,Alexandria,380.0,500.0,550.0,7.95,122.0,2.94,,,,,Alexandria,122.0,2.94,32.10526315789474,24.4,22.181818181818183,0.36981132075471695,0.36981132075471695,normal,0.0,0.0,0.0
2023-05-19,Vedea,vedea,Alexandria,380.0,500.0,550.0,7.95,122.0,2.94,,,,,Alexandria,122.0,2.94,32.10526315789474,24.4,22.181818181818183,0.36981132075471695,0.36981132075471695,normal,0.0,0.0,0.0
2023-05-20,Vedea,vedea,Alexandria,210.0,240.0,300.0,82.0,-124.0,58.6,,,,,Alexandria,122.0,2.94,-59.04761904761905,-51.66666666666667,-41.333333333333336,0.7146341463414634,0.03585365853658536,normal,246.0,246.0,55.660000000000004
2023-05-21,Vedea,vedea,Alexandria,380.0,500.0,550.0,7.95,122.0,2.94,,,,,Alexandria,-124.0,58.6,32.10526315789474,24.4,22.181818181818183,0.36981132075471695,7.371069182389937,normal,-246.0,246.0,55.660000000000004
2023-05-22,Vedea,vedea,Alexandria,380.0,500.0,550.0,7.95,122.0,2.94,,,,,Alexandria,122.0,2.94,32.10526315789474,24.4,22.181818181818183,0.36981132075471695,0.36981132075471695,normal,0.0,0.0,0.0
2023-05-23,Vedea,vedea,Alexandria,380.0,500.0,550.0,7.95,122.0,2.94,,,,,Alexandria,122.0,2.94,32.10526315789474,24.4,22.181818181818183,0.36981132075471695,0.36981132075471695,normal,0.0,0.0,0.0
2023-05-24,Vedea,vedea,Alexandria,380.0,500.0,550.0,7.95,122.0,2.94,,,,,Alexandria,122.0,2.94,32.10526315789474,24.4,22.181818181818183,0.36981132075471695,0.36981132075471695,normal,0.0,0.0,0.0
2023-05-25,Vedea,vedea,Alexandria,380.0,500.0,550.0,7.95,122.0,2.94,,,,,Alexandria,122.0,2.94,32.10526315789474,24.4,22.181818181818183,0.36981132075471695,0.36981132075471695,normal,0.0,0.0,0.0
2023-05-26,Vedea,vedea,Alexandria,380.0,500.0,550.0,7.95,122.0,2.94,,,,,Alexandria,122.0,2.94,32.10526315789474,24.4,22.181818181818183,0.36981132075471695,0.36981132075471695,normal,0.0,0.0,0.0
2023-05-27,Vedea,vedea,Alexandria,380.0,500.0,550.0,7.95,122.0,2.94,,,,,Alexandria,122.0,2.94,32.10526315789474,24.4,22.181818181818183,0.36981132075471695,0.36981132075471695,normal,0.0,0.0,0.0
2023-05-28,Vedea,vedea,Alexandria,300.0,400.0,500.0,49.0,166.0,42.0,,,,,Alexandria,121.0,2.79,55.333333333333336,41.5,33.2,0.8571428571428571,0.056938775510204084,ridicat,-45.0,45.0,39.21
2023-05-29,Vedea,vedea,Alexandria,300.0,350.0,400.0,15.3,26.0,3.11,,,,,Alexandria,174.0,50.0,8.666666666666668,7.428571428571429,6.5,0.20326797385620912,3.2679738562091503,normal,148.0,148.0,46.89
2023-05-30,Vedea,vedea,Alexandria,300.0,400.0,500.0,49.0,167.0,43.0,,,,,Alexandria,24.0,2.78,55.666666666666664,41.75,33.4,0.8775510204081632,0.056734693877551014,ridicat,-143.0,143.0,40.22
2023-05-31,Vedea,vedea,Alexandria,300.0,350.0,400.0,18.7,122.0,10.3,,,,,Alexandria,169.0,45.0,40.666666666666664,34.85714285714286,30.5,0.5508021390374332,2.4064171122994655,normal,47.0,47.0,34.7
2023-06-01,Vedea,vedea,Alexandria,380.0,500.0,550.0,6.83,122.0,2.94,,,,,Alexandria,123.0,10.8,32.10526315789474,24.4,22.181818181818183,0.43045387994143486,1.581259150805271,normal,1.0,1.0,7.860000000000001
2023-06-02,Vedea,vedea,Alexandria,380.0,500.0,550.0,6.83,122.0,2.94,,,,,Alexandria,123.0,3.1,32.10526315789474,24.4,22.181818181818183,0.43045387994143486,0.4538799414348463,normal,1.0,1.0,0.16000000000000014
2023-06-03,Vedea,vedea,Alexandria,380.0,500.0,550.0,6.83,122.0,2.94,,,,,Alexandria,122.0,2.94,32.10526315789474,24.4,22.181818181818183,0.43045387994143486,0.43045387994143486,normal,0.0,0.0,0.0
2023-06-04,Vedea,vedea,Alexandria,380.0,500.0,550.0,6.83,122.0,2.94,,,,,Alexandria,122.0,2.94,32.10526315789474,24.4,22.181818181818183,0.43045387994143486,0.43045387994143486,normal,0.0,0.0,0.0
2023-06-05,Vedea,vedea,Alexandria,380.0,500.0,550.0,6.83,122.0,2.94,,,,,Alexandria,122.0,2.94,32.10526315789474,24.4,22.181818181818183,0.43045387994143486,0.43045387994143486,normal,0.0,0.0,0.0
2023-06-06,Vedea,vedea,Alexandria,380.0,500.0,550.0,6.83,122.0,2.94,,,,,Alexandria,121.0,2.79,32.10526315789474,24.4,22.181818181818183,0.43045387994143486,0.4084919472913616,normal,-1.0,1.0,0.1499999999999999
2023-06-07,Vedea,vedea,Alexandria,380.0,500.0,550.0,6.83,122.0,2.94,,,,,Alexandria,122.0,2.94,32.10526315789474,24.4,22.181818181818183,0.43045387994143486,0.43045387994143486,normal,0.0,0.0,0.0
2023-06-08,Vedea,vedea,Alexandria,380.0,500.0,550.0,6.83,122.0,2.94,,,,,Alexandria,122.0,2.94,32.10526315789474,24.4,22.181818181818183,0.43045387994143486,0.43045387994143486,normal,0.0,0.0,0.0
2023-06-09,Vedea,vedea,Alexandria,380.0,500.0,550.0,6.83,122.0,2.94,,,,,Alexandria,122.0,2.94,32.10526315789474,24.4,22.181818181818183,0.43045387994143486,0.43045387994143486,normal,0.0,0.0,0.0
2023-06-10,Vedea,vedea,Alexandria,380.0,500.0,550.0,6.83,122.0,2.94,,,,,Alexandria,122.0,2.94,32.10526315789474,24.4,22.181818181818183,0.43045387994143486,0.43045387994143486,normal,0.0,0.0,0.0
2023-06-11,Vedea,vedea,Alexandria,380.0,500.0,550.0,6.83,122.0,2.94,,,,,Alexandria,122.0,2.94,32.10526315789474,24.4,22.181818181818183,0.43045387994143486,0.43045387994143486,normal,0.0,0.0,0.0
2023-06-12,Vedea,vedea,Alexandria,380.0,500.0,550.0,6.83,121.0,2.79,,,,,Alexandria,122.0,2.94,31.842105263157894,24.2,22.0,0.4084919472913616,0.43045387994143486,normal,1.0,1.0,0.1499999999999999
2023-06-13,Vedea,vedea,Alexandria,380.0,500.0,550.0,6.83,120.0,2.64,,,,,Alexandria,122.0,2.94,31.57894736842105,24.0,21.818181818181817,0.38653001464128844,0.43045387994143486,normal,2.0,2.0,0.2999999999999998
2023-06-14,Vedea,vedea,Alexandria,380.0,500.0,550.0,6.83,120.0,2.64,,,,,Alexandria,120.0,2.64,31.57894736842105,24.0,21.818181818181817,0.38653001464128844,0.38653001464128844,normal,0.0,0.0,0.0
2023-06-15,Vedea,vedea,Alexandria,380.0,500.0,550.0,6.83,120.0,2.64,,,,,Alexandria,120.0,2.64,31.57894736842105,24.0,21.818181818181817,0.38653001464128844,0.38653001464128844,normal,0.0,0.0,0.0
2023-06-16,Vedea,vedea,Alexandria,380.0,500.0,550.0,6.83,120.0,2.64,,,,,Alexandria,120.0,2.64,31.57894736842105,24.0,21.818181818181817,0.38653001464128844,0.38653001464128844,normal,0.0,0.0,0.0
2023-06-17,Vedea,vedea,Alexandria,380.0,500.0,550.0,6.83,120.0,2.64,,,,,Alexandria,120.0,2.64,31.57894736842105,24.0,21.818181818181817,0.38653001464128844,0.38653001464128844,normal,0.0,0.0,0.0
2023-06-18,Vedea,vedea,Alexandria,380.0,500.0,550.0,6.83,121.0,2.79,,,,,Alexandria,120.0,2.64,31.842105263157894,24.2,22.0,0.4084919472913616,0.38653001464128844,normal,-1.0,1.0,0.1499999999999999
2023-06-19,Vedea,vedea,Alexandria,380.0,500.0,550.0,6.83,121.0,2.79,,,,,Alexandria,123.0,3.1,31.842105263157894,24.2,22.0,0.4084919472913616,0.4538799414348463,normal,2.0,2.0,0.31000000000000005
2023-06-20,Vedea,vedea,Alexandria,380.0,500.0,550.0,6.83,121.0,2.79,,,,,Alexandria,123.0,3.1,31.842105263157894,24.2,22.0,0.4084919472913616,0.4538799414348463,normal,2.0,2.0,0.31000000000000005
2023-06-21,Vedea,vedea,Alexandria,380.0,500.0,550.0,6.83,120.0,2.64,,,,,Alexandria,121.0,2.79,31.57894736842105,24.0,21.818181818181817,0.38653001464128844,0.4084919472913616,normal,1.0,1.0,0.1499999999999999
2023-06-22,Vedea,vedea,Alexandria,380.0,500.0,550.0,6.83,120.0,2.64,,,,,Alexandria,120.0,2.64,31.57894736842105,24.0,21.818181818181817,0.38653001464128844,0.38653001464128844,normal,0.0,0.0,0.0
2023-06-23,Vedea,vedea,Alexandria,380.0,500.0,550.0,6.83,120.0,2.64,,,,,Alexandria,119.0,2.5,31.57894736842105,24.0,21.818181818181817,0.38653001464128844,0.36603221083455345,normal,-1.0,1.0,0.14000000000000012
2023-06-24,Vedea,vedea,Alexandria,380.0,500.0,550.0,6.83,120.0,2.64,,,,,Alexandria,120.0,2.64,31.57894736842105,24.0,21.818181818181817,0.38653001464128844,0.38653001464128844,normal,0.0,0.0,0.0
2023-06-25,Vedea,vedea,Alexandria,380.0,500.0,550.0,6.83,119.0,2.52,,,,,Alexandria,120.0,2.64,31.31578947368421,23.799999999999997,21.636363636363637,0.3689604685212299,0.38653001464128844,normal,1.0,1.0,0.1200000000000001
2023-06-26,Vedea,vedea,Alexandria,380.0,500.0,550.0,6.83,119.0,2.52,,,,,Alexandria,120.0,2.64,31.31578947368421,23.799999999999997,21.636363636363637,0.3689604685212299,0.38653001464128844,normal,1.0,1.0,0.1200000000000001
2023-06-27,Vedea,vedea,Alexandria,380.0,500.0,550.0,6.83,121.0,2.79,,,,,Alexandria,120.0,2.64,31.842105263157894,24.2,22.0,0.4084919472913616,0.38653001464128844,normal,-1.0,1.0,0.1499999999999999
2023-06-28,Vedea,vedea,Alexandria,300.0,500.0,650.0,6.83,120.0,2.64,,,,,Alexandria,121.0,2.79,40.0,24.0,18.461538461538463,0.38653001464128844,0.4084919472913616,normal,1.0,1.0,0.1499999999999999
2023-07-01,Vedea,vedea,Alexandria,380.0,500.0,550.0,6.16,120.0,2.64,,,,,Alexandria,120.0,2.64,31.57894736842105,24.0,21.818181818181817,0.4285714285714286,0.4285714285714286,normal,0.0,0.0,0.0
2023-07-02,Vedea,vedea,Alexandria,380.0,500.0,550.0,6.16,119.0,2.52,,,,,Alexandria,120.0,2.64,31.31578947368421,23.799999999999997,21.636363636363637,0.40909090909090906,0.4285714285714286,normal,1.0,1.0,0.1200000000000001
2023-07-03,Vedea,vedea,Alexandria,380.0,500.0,550.0,6.16,119.0,2.52,,,,,Alexandria,119.0,2.52,31.31578947368421,23.799999999999997,21.636363636363637,0.40909090909090906,0.40909090909090906,normal,0.0,0.0,0.0
2023-07-04,Vedea,vedea,Alexandria,380.0,500.0,550.0,6.16,118.0,2.39,,,,,Alexandria,119.0,2.52,31.05263157894737,23.599999999999998,21.454545454545453,0.387987012987013,0.40909090909090906,normal,1.0,1.0,0.1299999999999999
2023-07-05,Vedea,vedea,Alexandria,380.0,500.0,550.0,6.16,117.0,2.27,,,,,Alexandria,118.0,2.39,30.789473684210527,23.400000000000002,21.272727272727273,0.3685064935064935,0.387987012987013,normal,1.0,1.0,0.1200000000000001
2023-07-06,Vedea,vedea,Alexandria,380.0,500.0,550.0,6.16,117.0,2.27,,,,,Alexandria,117.0,2.27,30.789473684210527,23.400000000000002,21.272727272727273,0.3685064935064935,0.3685064935064935,normal,0.0,0.0,0.0
2023-07-09,Vedea,vedea,Alexandria,380.0,500.0,550.0,6.16,116.0,2.14,,,,,Alexandria,116.0,2.14,30.526315789473685,23.200000000000003,21.09090909090909,0.34740259740259744,0.34740259740259744,normal,0.0,0.0,0.0
2023-07-10,Vedea,vedea,Alexandria,380.0,500.0,550.0,6.16,116.0,2.14,,,,,Alexandria,116.0,2.14,30.526315789473685,23.200000000000003,21.09090909090909,0.34740259740259744,0.34740259740259744,normal,0.0,0.0,0.0
2023-07-11,Vedea,vedea,Alexandria,380.0,500.0,550.0,6.16,116.0,2.14,,,,,Alexandria,116.0,2.14,30.526315789473685,23.200000000000003,21.09090909090909,0.34740259740259744,0.34740259740259744,normal,0.0,0.0,0.0
2023-07-12,Vedea,vedea,Alexandria,380.0,500.0,550.0,6.16,116.0,2.14,,,,,Alexandria,116.0,2.14,30.526315789473685,23.200000000000003,21.09090909090909,0.34740259740259744,0.34740259740259744,normal,0.0,0.0,0.0
2023-07-13,Vedea,vedea,Alexandria,380.0,500.0,550.0,6.16,116.0,2.14,,,,,Alexandria,116.0,2.14,30.526315789473685,23.200000000000003,21.09090909090909,0.34740259740259744,0.34740259740259744,normal,0.0,0.0,0.0
2023-07-14,Vedea,vedea,Alexandria,380.0,500.0,550.0,6.16,115.0,2.02,,,,,Alexandria,116.0,2.14,30.263157894736842,23.0,20.909090909090907,0.3279220779220779,0.34740259740259744,normal,1.0,1.0,0.1200000000000001
2023-07-15,Vedea,vedea,Alexandria,380.0,500.0,550.0,6.16,115.0,2.02,,,,,Alexandria,115.0,2.02,30.263157894736842,23.0,20.909090909090907,0.3279220779220779,0.3279220779220779,normal,0.0,0.0,0.0
2023-07-16,Vedea,vedea,Alexandria,380.0,500.0,550.0,6.16,115.0,2.02,,,,,Alexandria,115.0,2.02,30.263157894736842,23.0,20.909090909090907,0.3279220779220779,0.3279220779220779,normal,0.0,0.0,0.0
2023-07-17,Vedea,vedea,Alexandria,380.0,500.0,550.0,6.16,115.0,2.02,,,,,Alexandria,115.0,2.02,30.263157894736842,23.0,20.909090909090907,0.3279220779220779,0.3279220779220779,normal,0.0,0.0,0.0
2023-07-18,Vedea,vedea,Alexandria,380.0,500.0,550.0,6.16,115.0,2.02,,,,,Alexandria,115.0,2.02,30.263157894736842,23.0,20.909090909090907,0.3279220779220779,0.3279220779220779,normal,0.0,0.0,0.0
2023-07-19,Vedea,vedea,Alexandria,380.0,500.0,550.0,6.16,114.0,1.9,,,,,Alexandria,115.0,2.02,30.0,22.8,20.727272727272727,0.3084415584415584,0.3279220779220779,normal,1.0,1.0,0.1200000000000001
2023-07-20,Vedea,vedea,Alexandria,380.0,500.0,550.0,6.16,114.0,1.9,,,,,Alexandria,114.0,1.9,30.0,22.8,20.727272727272727,0.3084415584415584,0.3084415584415584,normal,0.0,0.0,0.0
2023-07-21,Vedea,vedea,Alexandria,380.0,500.0,550.0,6.16,114.0,1.9,,,,,Alexandria,114.0,1.9,30.0,22.8,20.727272727272727,0.3084415584415584,0.3084415584415584,normal,0.0,0.0,0.0
2023-07-22,Vedea,vedea,Alexandria,380.0,500.0,550.0,6.16,114.0,1.9,,,,,Alexandria,114.0,1.9,30.0,22.8,20.727272727272727,0.3084415584415584,0.3084415584415584,normal,0.0,0.0,0.0
2023-07-23,Vedea,vedea,Alexandria,380.0,500.0,550.0,6.16,114.0,1.9,,,,,Alexandria,114.0,1.9,30.0,22.8,20.727272727272727,0.3084415584415584,0.3084415584415584,normal,0.0,0.0,0.0
2023-07-24,Vedea,vedea,Alexandria,380.0,500.0,550.0,6.16,115.0,2.02,,,,,Alexandria,114.0,1.9,30.263157894736842,23.0,20.909090909090907,0.3279220779220779,0.3084415584415584,normal,-1.0,1.0,0.1200000000000001
2023-07-25,Vedea,vedea,Alexandria,380.0,500.0,550.0,6.16,115.0,2.02,,,,,Alexandria,114.0,1.9,30.263157894736842,23.0,20.909090909090907,0.3279220779220779,0.3084415584415584,normal,-1.0,1.0,0.1200000000000001
2023-07-26,Vedea,vedea,Alexandria,210.0,240.0,300.0,44.8,-126.0,56.9,,,,,Alexandria,115.0,2.02,-60.0,-52.5,-42.0,1.2700892857142858,0.04508928571428572,normal,241.0,241.0,54.879999999999995
2023-07-27,Vedea,vedea,Alexandria,380.0,500.0,550.0,6.16,114.0,1.9,,,,,Alexandria,-127.0,56.0,30.0,22.8,20.727272727272727,0.3084415584415584,9.09090909090909,normal,-241.0,241.0,54.1
2023-07-28,Vedea,vedea,Alexandria,300.0,400.0,500.0,22.4,118.0,12.2,,,,,Alexandria,114.0,1.9,39.33333333333333,29.5,23.599999999999998,0.5446428571428571,0.08482142857142858,normal,-4.0,4.0,10.299999999999999
2023-08-02,Vedea,vedea,Alexandria,380.0,500.0,550.0,2.83,114.0,1.9,,,4.6,,Alexandria,116.0,11.3,30.0,22.8,20.727272727272727,0.6713780918727915,3.9929328621908127,normal,2.0,2.0,9.4
2023-08-03,Vedea,vedea,Alexandria,350.0,400.0,475.0,4.05,-68.0,4.86,,,,,Alexandria,114.0,1.9,-19.428571428571427,-17.0,-14.315789473684209,1.2000000000000002,0.4691358024691358,normal,182.0,182.0,2.9600000000000004
2023-08-04,Vedea,vedea,Alexandria,380.0,500.0,550.0,2.83,113.0,1.77,,,,,Alexandria,-68.0,4.86,29.736842105263158,22.6,20.545454545454543,0.6254416961130742,1.7173144876325088,normal,-181.0,181.0,3.0900000000000003
2023-08-05,Vedea,vedea,Alexandria,380.0,500.0,550.0,2.83,113.0,1.77,,,,,Alexandria,113.0,1.77,29.736842105263158,22.6,20.545454545454543,0.6254416961130742,0.6254416961130742,normal,0.0,0.0,0.0
2023-08-06,Vedea,vedea,Alexandria,350.0,400.0,500.0,4.0,47.0,1.18,,,,,Alexandria,113.0,1.77,13.428571428571429,11.75,9.4,0.295,0.4425,normal,66.0,66.0,0.5900000000000001
2023-08-07,Vedea,vedea,Alexandria,380.0,500.0,550.0,2.83,113.0,1.77,,,,,Alexandria,82.0,10.0,29.736842105263158,22.6,20.545454545454543,0.6254416961130742,3.5335689045936394,normal,-31.0,31.0,8.23
2023-08-08,Vedea,vedea,Alexandria,380.0,500.0,550.0,2.83,113.0,1.77,,,,,Alexandria,113.0,1.77,29.736842105263158,22.6,20.545454545454543,0.6254416961130742,0.6254416961130742,normal,0.0,0.0,0.0
2023-08-09,Vedea,vedea,Alexandria,380.0,500.0,550.0,2.83,113.0,1.77,,,,,Alexandria,113.0,1.77,29.736842105263158,22.6,20.545454545454543,0.6254416961130742,0.6254416961130742,normal,0.0,0.0,0.0
2023-08-12,Vedea,vedea,Alexandria,380.0,500.0,550.0,2.83,114.0,1.9,,,,,Alexandria,6.0,19.4,30.0,22.8,20.727272727272727,0.6713780918727915,6.85512367491166,normal,-108.0,108.0,17.5
2023-08-13,Vedea,vedea,Alexandria,300.0,400.0,500.0,15.4,50.0,1.6,,,,,Alexandria,113.0,1.77,16.666666666666664,12.5,10.0,0.1038961038961039,0.11493506493506493,normal,63.0,63.0,0.16999999999999993
2023-08-14,Vedea,vedea,Alexandria,380.0,500.0,550.0,2.83,114.0,1.9,,,,,Alexandria,50.0,1.6,30.0,22.8,20.727272727272727,0.6713780918727915,0.5653710247349824,normal,-64.0,64.0,0.2999999999999998
2023-08-15,Vedea,vedea,Alexandria,380.0,500.0,550.0,2.83,114.0,1.9,,,,,Alexandria,114.0,1.9,30.0,22.8,20.727272727272727,0.6713780918727915,0.6713780918727915,normal,0.0,0.0,0.0
2023-08-16,Vedea,vedea,Alexandria,380.0,500.0,550.0,2.83,114.0,1.9,,,,,Alexandria,114.0,1.9,30.0,22.8,20.727272727272727,0.6713780918727915,0.6713780918727915,normal,0.0,0.0,0.0
2023-08-17,Vedea,vedea,Alexandria,350.0,400.0,500.0,15.4,108.0,7.54,,,,,Alexandria,114.0,1.9,30.857142857142854,27.0,21.6,0.4896103896103896,0.12337662337662336,normal,6.0,6.0,5.640000000000001
2023-08-18,Vedea,vedea,Alexandria,300.0,400.0,500.0,15.4,4.0,1.11,,,,,Alexandria,108.0,7.54,1.3333333333333335,1.0,0.8,0.07207792207792209,0.4896103896103896,normal,104.0,104.0,6.43
2023-08-19,Vedea,vedea,Alexandria,380.0,500.0,550.0,2.83,115.0,2.02,,,,,Alexandria,4.0,1.11,30.263157894736842,23.0,20.909090909090907,0.7137809187279152,0.392226148409894,normal,-111.0,111.0,0.9099999999999999
2023-08-20,Vedea,vedea,Alexandria,300.0,400.0,500.0,15.4,105.0,6.25,,,,,Alexandria,115.0,2.02,35.0,26.25,21.0,0.40584415584415584,0.13116883116883116,normal,10.0,10.0,4.23
2023-08-21,Vedea,vedea,Alexandria,380.0,500.0,550.0,2.83,115.0,2.02,,,,,Alexandria,105.0,6.25,30.263157894736842,23.0,20.909090909090907,0.7137809187279152,2.208480565371025,normal,-10.0,10.0,4.23
2023-08-22,Vedea,vedea,Alexandria,300.0,400.0,500.0,15.4,10.0,6.25,,,,,Alexandria,115.0,2.02,3.3333333333333335,2.5,2.0,0.40584415584415584,0.13116883116883116,normal,105.0,105.0,4.23
2023-08-23,Vedea,vedea,Alexandria,350.0,400.0,500.0,15.4,105.0,6.25,,,,,Alexandria,10.0,6.25,30.0,26.25,21.0,0.40584415584415584,0.40584415584415584,normal,-95.0,95.0,0.0
2023-08-24,Vedea,vedea,Alexandria,380.0,500.0,550.0,2.83,114.0,1.9,,,,,Alexandria,105.0,6.25,30.0,22.8,20.727272727272727,0.6713780918727915,2.208480565371025,normal,-9.0,9.0,4.35
2023-08-25,Vedea,vedea,Alexandria,380.0,500.0,550.0,2.83,114.0,1.9,,,,,Alexandria,114.0,1.9,30.0,22.8,20.727272727272727,0.6713780918727915,0.6713780918727915,normal,0.0,0.0,0.0
2023-08-26,Vedea,vedea,Alexandria,300.0,400.0,500.0,15.4,102.0,6.1,,,,,Alexandria,114.0,1.9,34.0,25.5,20.4,0.39610389610389607,0.12337662337662336,normal,12.0,12.0,4.199999999999999
